airline,source,dest,equipment,start_lon,end_lon,start_lat,end_lat
2B,AER,KZN,CR2,39.956589,49.278728,43.449928,55.606186
2B,ASF,KZN,CR2,48.006278,49.278728,46.283333,55.606186
2B,ASF,MRV,CR2,48.006278,43.081889000000004,46.283333,44.225072
2B,CEK,KZN,CR2,61.503333,49.278728,55.305836,55.606186
2B,CEK,OVB,CR2,61.503333,82.65065600000001,55.305836,55.012622
2B,DME,KZN,CR2,37.906110999999996,49.278728,55.408611,55.606186
2B,DME,NBC,CR2,37.906110999999996,52.06,55.408611,55.34
2B,DME,TGK,CR2,37.906110999999996,-200.0,55.408611,-200.0
2B,DME,UUA,CR2,37.906110999999996,52.8017,55.408611,54.64
2B,EGO,KGD,CR2,36.5901,20.592633,50.6438,54.89005
2B,EGO,KZN,CR2,36.5901,49.278728,50.6438,55.606186
2B,GYD,NBC,CR2,50.046667,52.06,40.4675,55.34
2B,KGD,EGO,CR2,20.592633,36.5901,54.89005,50.6438
2B,KZN,AER,CR2,49.278728,39.956589,55.606186,43.449928
2B,KZN,ASF,CR2,49.278728,48.006278,55.606186,46.283333
2B,KZN,CEK,CR2,49.278728,61.503333,55.606186,55.305836
2B,KZN,DME,CR2,49.278728,37.906110999999996,55.606186,55.408611
2B,KZN,EGO,CR2,49.278728,36.5901,55.606186,50.6438
2B,KZN,LED,CR2,49.278728,30.262503000000002,55.606186,59.800292000000006
2B,KZN,SVX,CR2,49.278728,60.802728,55.606186,56.74310799999999
2B,LED,KZN,CR2,30.262503000000002,49.278728,59.800292000000006,55.606186
2B,LED,NBC,CR2,30.262503000000002,52.06,59.800292000000006,55.34
2B,LED,UUA,CR2,30.262503000000002,52.8017,59.800292000000006,54.64
2B,MRV,ASF,CR2,43.081889000000004,48.006278,44.225072,46.283333
2B,NBC,DME,CR2,52.06,37.906110999999996,55.34,55.408611
2B,NBC,GYD,CR2,52.06,50.046667,55.34,40.4675
2B,NBC,LED,CR2,52.06,30.262503000000002,55.34,59.800292000000006
2B,NBC,SVX,CR2,52.06,60.802728,55.34,56.74310799999999
2B,NJC,SVX,CR2,76.48361700000001,60.802728,60.949272,56.74310799999999
2B,NJC,UUA,CR2,76.48361700000001,52.8017,60.949272,54.64
2B,NUX,SVX,CR2,76.31393800000001,60.802728,66.041811,56.74310799999999
2B,OVB,CEK,CR2,82.65065600000001,61.503333,55.012622,55.305836
2B,OVB,SVX,CR2,82.65065600000001,60.802728,55.012622,56.74310799999999
2B,SVX,KZN,CR2,60.802728,49.278728,56.74310799999999,55.606186
2B,SVX,NBC,CR2,60.802728,52.06,56.74310799999999,55.34
2B,SVX,NJC,CR2,60.802728,76.48361700000001,56.74310799999999,60.949272
2B,SVX,NUX,CR2,60.802728,76.31393800000001,56.74310799999999,66.041811
2B,SVX,OVB,CR2,60.802728,82.65065600000001,56.74310799999999,55.012622
2B,UUA,DME,CR2,52.8017,37.906110999999996,54.64,55.408611
2B,UUA,LED,CR2,52.8017,30.262503000000002,54.64,59.800292000000006
2B,UUA,NJC,CR2,52.8017,76.48361700000001,54.64,60.949272
2G,BTK,IKT,A81,101.69833100000001,104.388975,56.37055600000001,52.268028
2G,BTK,OVB,A81,101.69833100000001,82.65065600000001,56.37055600000001,55.012622
2G,CEK,OVB,A81,61.503333,82.65065600000001,55.305836,55.012622
2G,HTA,IKT,AN4,113.30555600000001,104.388975,52.026317,52.268028
2G,IKT,BTK,A81,104.388975,101.69833100000001,52.268028,56.37055600000001
2G,IKT,HTA,AN4,104.388975,113.30555600000001,52.268028,52.026317
2G,IKT,KCK,AN4,104.388975,-200.0,52.268028,-200.0
2G,IKT,ODO,AN4,104.388975,114.1348,52.268028,57.5137
2G,IKT,OVB,A81,104.388975,82.65065600000001,52.268028,55.012622
2G,IKT,UKX,AN4,104.388975,105.7167,52.268028,56.85
2G,IKT,ULK,AN4,104.388975,114.825,52.268028,60.723
2G,IKT,YKS,A81,104.388975,129.770672,52.268028,62.09325
2G,MJZ,OVB,A81,114.038928,82.65065600000001,62.534689,55.012622
2G,ODO,IKT,AN4,114.1348,104.388975,57.5137,52.268028
2G,OVB,BTK,A81,82.65065600000001,101.69833100000001,55.012622,56.37055600000001
2G,OVB,CEK,A81,82.65065600000001,61.503333,55.012622,55.305836
2G,OVB,IKT,A81,82.65065600000001,104.388975,55.012622,52.268028
2G,UKX,IKT,AN4,105.7167,104.388975,56.85,52.268028
2G,ULK,IKT,AN4,114.825,104.388975,60.723,52.268028
2G,YKS,IKT,A81,129.770672,104.388975,62.09325,52.268028
2I,AYP,LIM,142,-74.204417,-77.114319,-13.154819,-12.021889
2I,CUZ,LIM,142 141,-71.938781,-77.114319,-13.535722,-12.021889
2I,CUZ,PEM,142,-71.938781,-69.228611,-13.535722,-12.613611
2I,HUU,LIM,141,-76.204797,-77.114319,-9.878811,-12.021889
2I,IQT,PCL,143,-73.308806,-74.574297,-3.784739,-8.377939
2I,IQT,TPP,142,-73.308806,-76.37324699999999,-3.784739,-6.508742
2I,LIM,AYP,142,-77.114319,-74.204417,-12.021889,-13.154819
2I,LIM,CUZ,142 141,-77.114319,-71.938781,-12.021889,-13.535722
2I,LIM,HUU,141,-77.114319,-76.204797,-12.021889,-9.878811
2I,LIM,PCL,143 146,-77.114319,-74.574297,-12.021889,-8.377939
2I,LIM,TPP,142 146,-77.114319,-76.37324699999999,-12.021889,-6.508742
2I,PCL,IQT,143,-74.574297,-73.308806,-8.377939,-3.784739
2I,PCL,LIM,143 146,-74.574297,-77.114319,-8.377939,-12.021889
2I,PCL,TPP,146,-74.574297,-76.37324699999999,-8.377939,-6.508742
2I,PEM,CUZ,142,-69.228611,-71.938781,-12.613611,-13.535722
2I,TPP,IQT,142,-76.37324699999999,-73.308806,-6.508742,-3.784739
2I,TPP,LIM,142 146,-76.37324699999999,-77.114319,-6.508742,-12.021889
2I,TPP,PCL,146,-76.37324699999999,-74.574297,-6.508742,-8.377939
2J,ABJ,BOY,CRJ,-3.9262940000000004,-4.3309690000000005,5.261386,11.160055999999999
2J,ABJ,OUA,E70 CRJ M87,-3.9262940000000004,-1.512417,5.261386,12.353194
2J,ACC,OUA,CRJ,-0.166786,-1.512417,5.605186,12.353194
2J,BKO,ABJ,M87,-7.949944,-3.9262940000000004,12.533544000000001,5.261386
2J,BKO,DKR,M87,-7.949944,-17.490225,12.533544000000001,14.739707999999998
2J,BKO,OUA,CRJ,-7.949944,-1.512417,12.533544000000001,12.353194
2J,BOY,ABJ,CRJ,-4.3309690000000005,-3.9262940000000004,11.160055999999999,5.261386
2J,BOY,OUA,CRJ,-4.3309690000000005,-1.512417,11.160055999999999,12.353194
2J,COO,LFW,M87,2.384353,1.2545110000000002,6.357228,6.165611
2J,COO,OUA,M87,2.384353,-1.512417,6.357228,12.353194
2J,DKR,BKO,M87,-17.490225,-7.949944,14.739707999999998,12.533544000000001
2J,DKR,OUA,M87,-17.490225,-1.512417,14.739707999999998,12.353194
2J,LFW,OUA,M87 CRJ,1.2545110000000002,-1.512417,6.165611,12.353194
2J,NIM,OUA,CRJ,2.183614,-1.512417,13.481547,12.353194
2J,OUA,ABJ,E70 CRJ M87,-1.512417,-3.9262940000000004,12.353194,5.261386
2J,OUA,ACC,CRJ,-1.512417,-0.166786,12.353194,5.605186
2J,OUA,BKO,M87 CRJ,-1.512417,-7.949944,12.353194,12.533544000000001
2J,OUA,BOY,CRJ,-1.512417,-4.3309690000000005,12.353194,11.160055999999999
2J,OUA,COO,M87,-1.512417,2.384353,12.353194,6.357228
2J,OUA,DKR,M87,-1.512417,-17.490225,12.353194,14.739707999999998
2J,OUA,LFW,CRJ,-1.512417,1.2545110000000002,12.353194,6.165611
2J,OUA,NIM,CRJ,-1.512417,2.183614,12.353194,13.481547
2K,BOG,GYE,319,-74.146947,-79.883558,4.701594,-2.157419
2K,BOG,UIO,319 320,-74.146947,-78.488214,4.701594,-0.141144
2K,CLO,GYE,319,-76.38158299999999,-79.883558,3.543222,-2.157419
2K,GYE,BOG,319,-79.883558,-74.146947,-2.157419,4.701594
2K,GYE,CLO,319,-79.883558,-76.38158299999999,-2.157419,3.543222
2K,GYE,SCY,319 320,-79.883558,-89.61745,-2.157419,-0.910206
2K,GYE,UIO,320 319,-79.883558,-78.488214,-2.157419,-0.141144
2K,OCC,UIO,319,-76.98684200000001,-78.488214,-0.46288599999999996,-0.141144
2K,SCY,GYE,319 320,-89.61745,-79.883558,-0.910206,-2.157419
2K,UIO,BOG,319 320,-78.488214,-74.146947,-0.141144,4.701594
2K,UIO,GYE,319,-78.488214,-79.883558,-0.141144,-2.157419
2K,UIO,OCC,319,-78.488214,-76.98684200000001,-0.141144,-0.46288599999999996
2L,BDS,ZRH,100,17.947032999999998,8.549167,40.657633000000004,47.464721999999995
2L,BOD,ZRH,100,-0.7155560000000001,8.549167,44.828334999999996,47.464721999999995
2L,BRS,ZRH,100,-2.719089,8.549167,51.382669,47.464721999999995
2L,GVA,LPA,319,6.10895,-15.386586,46.238064,27.931886
2L,LCA,ZRH,319,33.62485,8.549167,34.875116999999996,47.464721999999995
2L,LPA,ZRH,319,-15.386586,8.549167,27.931886,47.464721999999995
2L,RMF,ZRH,319,34.583711,8.549167,25.557111,47.464721999999995
2L,TFS,GVA,319,-16.572489,6.10895,28.044475,46.238064
2L,ZRH,BDS,100,8.549167,17.947032999999998,47.464721999999995,40.657633000000004
2L,ZRH,BOD,100,8.549167,-0.7155560000000001,47.464721999999995,44.828334999999996
2L,ZRH,BRS,100,8.549167,-2.719089,47.464721999999995,51.382669
2L,ZRH,LCA,319,8.549167,33.62485,47.464721999999995,34.875116999999996
2L,ZRH,LPA,319,8.549167,-15.386586,47.464721999999995,27.931886
2L,ZRH,RMF,319,8.549167,34.583711,47.464721999999995,25.557111
2N,AJR,LYC,ATP,19.281944,18.716219,65.590278,64.548322
2N,ARN,GEV,ATP,17.918611,20.814636,59.65194399999999,67.132408
2N,ARN,HAD,SF3,17.918611,12.820211,59.65194399999999,56.691128000000006
2N,ARN,JKG,ATP SF3,17.918611,14.068731,59.65194399999999,57.757594
2N,ARN,KRF,ATP,17.918611,17.768856,59.65194399999999,63.048596999999994
2N,ARN,KSD,SF3,17.918611,13.3374,59.65194399999999,59.4447
2N,ARN,LYC,ATP,17.918611,18.716219,59.65194399999999,64.548322
2N,ARN,MHQ,SF3,17.918611,19.898156,59.65194399999999,60.122203000000006
2N,ARN,OER,ATR,17.918611,18.990039000000003,59.65194399999999,63.408339
2N,ARN,POR,SF3,17.918611,21.799982999999997,59.65194399999999,61.461686
2N,ARN,TRF,SF3,17.918611,10.258628,59.65194399999999,59.186703
2N,ARN,VBY,SF3 ATP,17.918611,18.346211,59.65194399999999,57.662797
2N,ARN,VHM,SF3,17.918611,16.833575,59.65194399999999,64.579083
2N,ARN,VXO,SF3,17.918611,14.727994,59.65194399999999,56.929143999999994
2N,GEV,ARN,ATP,20.814636,17.918611,67.132408,59.65194399999999
2N,GEV,KRF,ATP,20.814636,17.768856,67.132408,63.048596999999994
2N,HAD,ARN,SF3 ATP,12.820211,17.918611,56.691128000000006,59.65194399999999
2N,HAD,JKG,ATP SF3,12.820211,14.068731,56.691128000000006,57.757594
2N,HAD,VXO,SF3,12.820211,14.727994,56.691128000000006,56.929143999999994
2N,HMV,VHM,SF3,15.082778,16.833575,65.806111,64.579083
2N,JKG,ARN,ATP SF3,14.068731,17.918611,57.757594,59.65194399999999
2N,JKG,HAD,ATP SF3,14.068731,12.820211,57.757594,56.691128000000006
2N,KOK,POR,SF3,23.143131,21.799982999999997,63.721171999999996,61.461686
2N,KRF,ARN,ATP,17.768856,17.918611,63.048596999999994,59.65194399999999
2N,KRF,GEV,ATP,17.768856,20.814636,63.048596999999994,67.132408
2N,KSD,ARN,SF3,13.3374,17.918611,59.4447,59.65194399999999
2N,LYC,AJR,ATP,18.716219,19.281944,64.548322,65.590278
2N,LYC,ARN,ATP,18.716219,17.918611,64.548322,59.65194399999999
2N,MHQ,ARN,SF3,19.898156,17.918611,60.122203000000006,59.65194399999999
2N,MHQ,TKU,SF3,19.898156,22.262808,60.122203000000006,60.51414200000001
2N,OER,ARN,ATR,18.990039000000003,17.918611,63.408339,59.65194399999999
2N,OSL,VXO,SF3,11.100361,14.727994,60.193917000000006,56.929143999999994
2N,POR,ARN,SF3,21.799982999999997,17.918611,61.461686,59.65194399999999
2N,POR,KOK,SF3,21.799982999999997,23.143131,61.461686,63.721171999999996
2N,TKU,MHQ,SF3,22.262808,19.898156,60.51414200000001,60.122203000000006
2N,TRF,ARN,SF3,10.258628,17.918611,59.186703,59.65194399999999
2N,VBY,ARN,SF3 ATP,18.346211,17.918611,57.662797,59.65194399999999
2N,VHM,ARN,SF3,16.833575,17.918611,64.579083,59.65194399999999
2N,VHM,HMV,SF3,16.833575,15.082778,64.579083,65.806111
2N,VXO,ARN,SF3,14.727994,17.918611,56.929143999999994,59.65194399999999
2N,VXO,OSL,SF3,14.727994,11.100361,56.929143999999994,60.193917000000006
2O,ADQ,AOS,BNI,-152.493856,-153.815278,57.749967000000005,57.471389
2O,ADQ,KKB,BNI,-152.493856,-152.370556,57.749967000000005,58.190833
2O,ADQ,KLN,BNI,-152.493856,-153.976667,57.749967000000005,57.535
2O,ADQ,KOZ,BNI,-152.493856,-152.50051100000002,57.749967000000005,57.922876
2O,ADQ,OLH,BNI,-152.493856,-153.269722,57.749967000000005,57.218056000000004
2O,AOS,KZB,BNI,-153.815278,-153.75,57.471389,57.55
2O,KKB,SYB,BNI,-152.370556,-152.5,58.190833,58.166667000000004
2O,KLN,KYK,BNI,-153.976667,-154.450278,57.535,57.56694399999999
2O,KOZ,ORI,BNI,-152.50051100000002,-152.846111,57.922876,57.885278
2O,SYB,KPR,BNI,-152.5,-152.582222,58.166667000000004,58.49
2P,BSO,MNL,DH4,121.979883,121.019581,20.451322,14.508647
2P,BXU,MNL,320,125.477972,121.019581,8.951322,14.508647
2P,CBO,MNL,320,124.20961899999999,121.019581,7.165242,14.508647
2P,CGY,MNL,320,124.61121899999999,121.019581,8.415619,14.508647
2P,CRM,MNL,DH4,124.635778,121.019581,12.502417,14.508647
2P,DGT,MNL,320,123.300472,121.019581,9.333714,14.508647
2P,DWC,MNL,330,55.103173999999996,121.019581,24.55056,14.508647
2P,GES,MNL,320,125.2353,121.019581,6.106439,14.508647
2P,KLO,MNL,320,122.376294,121.019581,11.679431,14.508647
2P,LGP,MNL,320,123.746247,121.019581,13.157064000000002,14.508647
2P,MNL,BSO,DH4,121.019581,121.979883,14.508647,20.451322
2P,MNL,BXU,320,121.019581,125.477972,14.508647,8.951322
2P,MNL,CBO,320,121.019581,124.20961899999999,14.508647,7.165242
2P,MNL,CGY,320,121.019581,124.61121899999999,14.508647,8.415619
2P,MNL,CRM,DH4,121.019581,124.635778,14.508647,12.502417
2P,MNL,DGT,320,121.019581,123.300472,14.508647,9.333714
2P,MNL,DWC,330,121.019581,55.103173999999996,14.508647,24.55056
2P,MNL,GES,320,121.019581,125.2353,14.508647,6.106439
2P,MNL,KLO,320,121.019581,122.376294,14.508647,11.679431
2P,MNL,LGP,320,121.019581,123.746247,14.508647,13.157064000000002
2P,MNL,MPH,DH3,121.019581,121.95299999999999,14.508647,11.9214999
2P,MNL,OZC,320,121.019581,123.84173100000001,14.508647,8.178508
2P,MNL,PPS,320,121.019581,118.75873100000001,14.508647,9.742119
2P,MNL,RXS,320,121.019581,122.75166899999999,14.508647,11.597669
2P,MNL,SUG,DH4,121.019581,125.47932800000001,14.508647,9.757567
2P,MNL,TUG,DH4,121.019581,121.73061399999999,14.508647,17.638310999999998
2P,MNL,ZAM,320,121.019581,122.059633,14.508647,6.9224190000000005
2P,MPH,MNL,DH3,121.95299999999999,121.019581,11.9214999,14.508647
2P,OZC,MNL,320,123.84173100000001,121.019581,8.178508,14.508647
2P,PPS,MNL,320,118.75873100000001,121.019581,9.742119,14.508647
2P,RXS,MNL,320,122.75166899999999,121.019581,11.597669,14.508647
2P,SUG,MNL,DH4,125.47932800000001,121.019581,9.757567,14.508647
2P,TUG,MNL,DH4,121.73061399999999,121.019581,17.638310999999998,14.508647
2P,ZAM,MNL,320,122.059633,121.019581,6.9224190000000005,14.508647
2Z,AUX,PMW,AT7,-48.240833,-48.352779999999996,-7.228333,-10.241667
2Z,BRA,BSB,AT7,-45.0,-47.918625,-12.083333,-15.8711
2Z,BRA,SSA,AT7,-45.0,-38.331044,-12.083333,-12.910994
2Z,BSB,BRA,AT7,-47.918625,-45.0,-15.8711,-12.083333
2Z,BSB,OPS,AT7,-47.918625,-55.586000000000006,-15.8711,-11.885
2Z,BSB,RAO,AT7,-47.918625,-47.774189,-15.8711,-21.134167
2Z,CAC,GRU,AT7,-53.500764000000004,-46.469511,-25.000339,-23.432075
2Z,CGB,GYN,AT7,-56.116718999999996,-49.220686,-15.652931,-16.632033
2Z,CGB,OPS,AT7,-56.116718999999996,-55.586000000000006,-15.652931,-11.885
2Z,CGR,DOU,AT7,-54.6725,-54.80583299999999,-20.468667,-22.220833
2Z,DOU,CGR,AT7,-54.80583299999999,-54.6725,-22.220833,-20.468667
2Z,DOU,GRU,AT7,-54.80583299999999,-46.469511,-22.220833,-23.432075
2Z,GIG,RAO,AT7,-43.243646999999996,-47.774189,-22.808903,-21.134167
2Z,GRU,CAC,AT7,-46.469511,-53.500764000000004,-23.432075,-25.000339
2Z,GRU,DOU,AT7,-46.469511,-54.80583299999999,-23.432075,-22.220833
2Z,GRU,RAO,AT7,-46.469511,-47.774189,-23.432075,-21.134167
2Z,GRU,UBA,AT7,-46.469511,-47.964778,-23.432075,-19.765
2Z,GRU,UDI,AT7,-46.469511,-48.225594,-23.432075,-18.882844
2Z,GRU,VDC,AT7,-46.469511,-40.863106,-23.432075,-14.862760999999999
2Z,GYN,CGB,AT7,-49.220686,-56.116718999999996,-16.632033,-15.652931
2Z,GYN,PMW,AT7,-49.220686,-48.352779999999996,-16.632033,-10.241667
2Z,GYN,RAO,AT7,-49.220686,-47.774189,-16.632033,-21.134167
2Z,GYN,UDI,AT7,-49.220686,-48.225594,-16.632033,-18.882844
2Z,OPS,BSB,AT7,-55.586000000000006,-47.918625,-11.885,-15.8711
2Z,OPS,CGB,AT7,-55.586000000000006,-56.116718999999996,-11.885,-15.652931
2Z,PLU,RAO,AT7,-43.950628,-47.774189,-19.851181,-21.134167
2Z,PMW,AUX,AT7,-48.352779999999996,-48.240833,-10.241667,-7.228333
2Z,PMW,GYN,AT7,-48.352779999999996,-49.220686,-10.241667,-16.632033
2Z,RAO,BSB,AT7,-47.774189,-47.918625,-21.134167,-15.8711
2Z,RAO,GIG,AT7,-47.774189,-43.243646999999996,-21.134167,-22.808903
2Z,RAO,GRU,AT7,-47.774189,-46.469511,-21.134167,-23.432075
2Z,RAO,GYN,AT7,-47.774189,-49.220686,-21.134167,-16.632033
2Z,RAO,PLU,AT7,-47.774189,-43.950628,-21.134167,-19.851181
2Z,RAO,SJP,AT7,-47.774189,-49.406511,-21.134167,-20.816567000000003
2Z,RAO,UDI,AT7,-47.774189,-48.225594,-21.134167,-18.882844
2Z,SJP,RAO,AT7,-49.406511,-47.774189,-20.816567000000003,-21.134167
2Z,SSA,BRA,AT7,-38.331044,-45.0,-12.910994,-12.083333
2Z,SSA,VDC,AT7,-38.331044,-40.863106,-12.910994,-14.862760999999999
2Z,UBA,GRU,AT7,-47.964778,-46.469511,-19.765,-23.432075
2Z,UBA,UDI,AT7,-47.964778,-48.225594,-19.765,-18.882844
2Z,UDI,GRU,AT7,-48.225594,-46.469511,-18.882844,-23.432075
2Z,UDI,GYN,AT7,-48.225594,-49.220686,-18.882844,-16.632033
2Z,UDI,RAO,AT7,-48.225594,-47.774189,-18.882844,-21.134167
2Z,UDI,UBA,AT7,-48.225594,-47.964778,-18.882844,-19.765
2Z,VDC,GRU,AT7,-40.863106,-46.469511,-14.862760999999999,-23.432075
2Z,VDC,SSA,AT7,-40.863106,-38.331044,-14.862760999999999,-12.910994
3E,BRL,ORD,CNC,-91.1255,-87.904842,40.7832,41.978603
3E,BRL,STL,CNC,-91.1255,-90.370028,40.7832,38.748697
3E,DEC,ORD,CNC,-88.865689,-87.904842,39.834564,41.978603
3E,DEC,STL,CNC,-88.865689,-90.370028,39.834564,38.748697
3E,JBR,STL,CNC,-90.646417,-90.370028,35.831708,38.748697
3E,ORD,BRL,CNC,-87.904842,-91.1255,41.978603,40.7832
3E,ORD,DEC,CNC,-87.904842,-88.865689,41.978603,39.834564
3E,STL,BRL,CNC,-90.370028,-91.1255,38.748697,40.7832
3E,STL,DEC,CNC,-90.370028,-88.865689,38.748697,39.834564
3E,STL,JBR,CNC,-90.370028,-90.646417,38.748697,35.831708
3F,CGA,HYL,DHP,-133.14777800000002,-132.64611100000002,55.478889,55.481667
3F,CGA,KTN,DHP,-133.14777800000002,-131.71375,55.478889,55.35555600000001
3F,HYL,CGA,DHP,-132.64611100000002,-133.14777800000002,55.481667,55.478889
3F,HYL,KTB,DHP,-132.64611100000002,-132.536667,55.481667,55.688056
3F,HYL,KTN,DHP,-132.64611100000002,-131.71375,55.481667,55.35555600000001
3F,KTB,HYL,DHP,-132.536667,-132.64611100000002,55.688056,55.481667
3F,KTB,KTN,DHP,-132.536667,-131.71375,55.688056,55.35555600000001
3F,KTN,CGA,DHP,-131.71375,-133.14777800000002,55.35555600000001,55.478889
3F,KTN,HYL,DHP,-131.71375,-132.64611100000002,55.35555600000001,55.481667
3F,KTN,KTB,DHP,-131.71375,-132.536667,55.35555600000001,55.688056
3F,KTN,MTM,DHP,-131.71375,-131.578056,55.35555600000001,55.131111
3F,MTM,KTN,DHP,-131.578056,-131.71375,55.131111,55.35555600000001
3G,ACC,DKR,319,-0.166786,-17.490225,5.605186,14.739707999999998
3G,ACC,LOS,319,-0.166786,3.3211559999999998,5.605186,6.577369
3G,ACC,ROB,319,-0.166786,-10.362311,5.605186,6.233789
3G,BCN,BJL,319,2.078464,-16.652206,41.297078000000006,13.337960999999998
3G,BJL,BCN,319,-16.652206,2.078464,13.337960999999998,41.297078000000006
3G,BJL,DKR,319,-16.652206,-17.490225,13.337960999999998,14.739707999999998
3G,BJL,FNA,319,-16.652206,-13.195489000000002,13.337960999999998,8.616444
3G,CKY,OXB,319,-13.611960999999999,-15.653681,9.576889,11.89485
3G,DKR,ACC,319,-17.490225,-0.166786,14.739707999999998,5.605186
3G,DKR,BJL,319,-17.490225,-16.652206,14.739707999999998,13.337960999999998
3G,DKR,DLA,319,-17.490225,9.719481,14.739707999999998,4.006081
3G,DKR,FNA,319,-17.490225,-13.195489000000002,14.739707999999998,8.616444
3G,DKR,LOS,319,-17.490225,3.3211559999999998,14.739707999999998,6.577369
3G,DKR,OXB,319,-17.490225,-15.653681,14.739707999999998,11.89485
3G,DLA,DKR,319,9.719481,-17.490225,4.006081,14.739707999999998
3G,DLA,LOS,319,9.719481,3.3211559999999998,4.006081,6.577369
3G,FNA,BJL,319,-13.195489000000002,-16.652206,8.616444,13.337960999999998
3G,FNA,DKR,319,-13.195489000000002,-17.490225,8.616444,14.739707999999998
3G,FNA,LGW,319,-13.195489000000002,-0.190278,8.616444,51.148056
3G,FNA,ROB,319,-13.195489000000002,-10.362311,8.616444,6.233789
3G,LGW,FNA,319,-0.190278,-13.195489000000002,51.148056,8.616444
3G,LOS,ACC,319,3.3211559999999998,-0.166786,6.577369,5.605186
3G,LOS,DKR,319,3.3211559999999998,-17.490225,6.577369,14.739707999999998
3G,LOS,DLA,319,3.3211559999999998,9.719481,6.577369,4.006081
3G,LOS,ROB,319,3.3211559999999998,-10.362311,6.577369,6.233789
3G,OXB,CKY,319,-15.653681,-13.611960999999999,11.89485,9.576889
3G,OXB,DKR,319,-15.653681,-17.490225,11.89485,14.739707999999998
3G,ROB,ACC,319,-10.362311,-0.166786,6.233789,5.605186
3G,ROB,FNA,319,-10.362311,-13.195489000000002,6.233789,8.616444
3G,ROB,LOS,319,-10.362311,3.3211559999999998,6.233789,6.577369
3H,AKV,YIK,DH8,-78.1486,-77.9253,60.8186,62.4173
3H,AKV,YPX,DH8,-78.1486,-77.2869,60.8186,60.0506
3H,XGR,YVP,DHT BET,-65.9928,-68.42694399999999,58.7114,58.096111
3H,YGL,YGW,DHT,-77.704167,-77.7653,53.625278,55.2819
3H,YGL,YPX,73M,-77.704167,-77.2869,53.625278,60.0506
3H,YGL,YUL,73M,-77.704167,-73.740833,53.625278,45.470556
3H,YGW,YGL,DHT,-77.7653,-77.704167,55.2819,53.625278
3H,YGW,YPH,BET,-77.7653,-78.0769,55.2819,58.4719
3H,YGW,YSK,DH8,-77.7653,-79.2467,55.2819,56.5378
3H,YGW,YUD,DH8,-77.7653,-76.5183,55.2819,56.5361
3H,YGW,YUL,DH8,-77.7653,-73.740833,55.2819,45.470556
3H,YGW,YUY,DH8,-77.7653,-78.83555600000001,55.2819,48.206111
3H,YIK,AKV,DH8,-77.9253,-78.1486,62.4173,60.8186
3H,YIK,YZG,DH8,-77.9253,-75.6672,62.4173,62.1794
3H,YKG,YPJ,DHT DH8,-69.9992,-69.5997,60.0272,59.2967
3H,YKG,YQC,DH8,-69.9992,-69.6178,60.0272,61.0464
3H,YKG,YVP,DH8 DHT,-69.9992,-68.42694399999999,60.0272,58.096111
3H,YKL,YQB,DH8,-66.805278,-71.393333,54.805278,46.791111
3H,YKL,YVP,DH8 BET,-66.805278,-68.42694399999999,54.805278,58.096111
3H,YKL,YWK,BET,-66.805278,-66.86444399999999,54.805278,52.921943999999996
3H,YKL,YZV,BET DH8,-66.805278,-66.265556,54.805278,50.223333000000004
3H,YPH,YPX,DH8 BET,-78.0769,-77.2869,58.4719,60.0506
3H,YPH,YUD,DH8,-78.0769,-76.5183,58.4719,56.5361
3H,YPH,YVP,BET,-78.0769,-68.42694399999999,58.4719,58.096111
3H,YPJ,YKG,DHT DH8,-69.5997,-69.9992,59.2967,60.0272
3H,YPJ,YTQ,DHT DH8,-69.5997,-69.9558,59.2967,58.6678
3H,YPJ,YVP,DHT,-69.5997,-68.42694399999999,59.2967,58.096111
3H,YPX,AKV,DH8,-77.2869,-78.1486,60.0506,60.8186
3H,YPX,YGL,73M,-77.2869,-77.704167,60.0506,53.625278
3H,YPX,YPH,DH8,-77.2869,-78.0769,60.0506,58.4719
3H,YPX,YVP,BET,-77.2869,-68.42694399999999,60.0506,58.096111
3H,YQB,YKL,DH8,-71.393333,-66.805278,46.791111,54.805278
3H,YQB,YUL,DH8,-71.393333,-73.740833,46.791111,45.470556
3H,YQC,YKG,DH8,-69.6178,-69.9992,61.0464,60.0272
3H,YQC,YWB,DH8,-69.6178,-71.92944399999999,61.0464,61.588611
3H,YSK,YGW,DH8,-79.2467,-77.7653,56.5378,55.2819
3H,YSK,YUD,DH8,-79.2467,-76.5183,56.5378,56.5361
3H,YTQ,YPJ,DHT DH8,-69.9558,-69.5997,58.6678,59.2967
3H,YTQ,YVP,DHT DH8,-69.9558,-68.42694399999999,58.6678,58.096111
3H,YUD,YGW,DH8,-76.5183,-77.7653,56.5361,55.2819
3H,YUD,YPH,DH8,-76.5183,-78.0769,56.5361,58.4719
3H,YUD,YSK,DH8,-76.5183,-79.2467,56.5361,56.5378
3H,YUL,YGL,73M,-73.740833,-77.704167,45.470556,53.625278
3H,YUL,YGW,DH8,-73.740833,-77.7653,45.470556,55.2819
3H,YUL,YQB,DH8,-73.740833,-71.393333,45.470556,46.791111
3H,YUL,YUY,DH8,-73.740833,-78.83555600000001,45.470556,48.206111
3H,YUY,YGW,DH8,-78.83555600000001,-77.7653,48.206111,55.2819
3H,YUY,YUL,DH8,-78.83555600000001,-73.740833,48.206111,45.470556
3H,YVP,XGR,DHT BET,-68.42694399999999,-65.9928,58.096111,58.7114
